order_id,customer_id,restaurant_id,order_timestamp,order_value,discount_amount,payment_method,delivery_partner_id,order_status
376,1074,20,2023-10-05 20:21,795.29,5.89,Debit Card,94,Delivered
377,916,9,2023-06-04 21:43,596.5,97.41,Credit Card,45,Failed
378,638,59,2023-04-25 15:27,749.47,71.62,Debit Card,103,Delivered
379,278,5,2023-08-18 21:56,700.89,23.15,Cash,137,Delivered
380,989,23,2023-01-09 11:35,306.53,111.49,Debit Card,55,Failed
381,589,33,2023-03-14 22:19,753.04,61.7,Debit Card,52,Delivered
382,649,38,2023-03-13 19:27,149.57,79.74,Wallet,111,Failed
383,618,56,2023-10-02 18:15,330.95,145.09,Debit Card,49,Delivered
384,135,14,2023-03-16 19:7,547.96,72.93,Debit Card,70,Delivered
385,580,17,2023-03-15 11:34,468.84,123.51,Credit Card,111,Delivered
386,1171,57,2023-02-12 11:2,479.69,115.44,Debit Card,131,Delivered
387,490,19,2023-08-20 20:58,656.42,99.41,Wallet,68,Delivered
388,478,33,2023-10-11 15:46,236.29,134.52,Wallet,101,Delivered
389,1183,1,2023-05-22 16:9,787.45,37.74,Cash,38,Delivered
390,384,13,2023-07-26 22:41,406.22,123.12,Credit Card,49,Cancelled
391,163,46,2023-09-03 10:58,764.89,56.67,UPI,92,Delivered
392,441,27,2023-02-20 22:48,368.18,121.87,Cash,8,Cancelled
393,415,6,2023-12-12 21:24,521.25,74.07,Debit Card,116,Delivered
394,288,59,2023-02-10 14:3,415.22,128.66,Credit Card,95,Delivered
395,187,6,2023-08-28 18:56,573.15,134.23,Cash,29,Delivered
396,1162,33,2023-01-31 12:52,228.54,89.65,Wallet,79,Delivered
397,130,30,2023-07-14 19:49,380.44,76.14,Credit Card,24,Delivered
398,194,46,2023-05-25 21:9,147.87,117.49,Credit Card,149,Delivered
399,316,35,2023-11-18 17:10,518.67,40.05,Debit Card,113,Delivered
400,144,23,2023-01-24 12:22,773.88,2.3,Credit Card,23,Delivered
401,16,10,2023-04-15 12:1,132.13,61.06,Credit Card,95,Delivered
402,423,51,2023-03-01 12:1,561.74,76.17,UPI,150,Delivered
403,245,19,2023-01-15 17:20,642.57,44.59,Debit Card,67,Delivered
404,927,51,2023-07-16 20:26,249.18,57.5,Credit Card,118,Delivered
405,1131,28,2023-12-10 16:5,291.15,19.96,Credit Card,73,Cancelled
406,1112,23,2023-10-16 19:48,241.11,41.59,UPI,6,Delivered
407,129,4,2023-05-25 19:29,308.19,36.01,UPI,65,Cancelled
408,907,20,2023-07-19 17:45,177.06,45.15,Wallet,22,Cancelled
409,887,19,2023-12-01 18:46,359.24,44.86,Debit Card,109,Delivered
410,341,42,2023-12-19 13:34,358.25,83.85,UPI,116,Returned
411,4,27,2023-04-29 14:4,665.09,37.59,Credit Card,55,Delivered
412,306,57,2023-08-16 10:52,660.67,141.14,UPI,19,Returned
413,908,34,2023-11-04 19:28,657.71,76.69,Cash,108,Delivered
414,607,4,2023-08-14 17:0,496.93,19.34,Wallet,129,Delivered
415,992,56,2023-10-12 13:50,328.12,41.94,Wallet,48,Delivered
416,321,38,2023-06-14 22:4,387.68,109.46,Debit Card,142,Cancelled
417,559,7,2023-11-05 21:51,322.42,2.05,Wallet,17,Delivered
418,618,48,2023-12-10 12:11,507.35,140.67,Debit Card,96,Delivered
419,711,7,2023-02-21 10:6,756.59,66.78,Cash,30,Delivered
420,1132,50,2023-05-25 11:42,299.15,78.16,Credit Card,121,Delivered
421,531,52,2023-03-12 10:58,421.2,148.26,Cash,111,Delivered
422,410,26,2023-01-03 22:21,558.58,75.51,Debit Card,98,Delivered
423,818,26,2023-06-15 15:42,691.29,142.16,Debit Card,120,Delivered
424,1195,54,2023-09-03 19:4,277.33,137.28,Debit Card,142,Delivered
425,493,19,2023-06-07 16:54,296.2,141.2,Credit Card,34,Delivered
426,12,9,2023-08-01 17:25,719.62,121.86,Debit Card,111,Delivered
427,195,20,2023-09-03 14:19,156.18,44.46,Cash,86,Returned
428,490,42,2023-05-31 13:20,523.81,51.96,Credit Card,108,Delivered
429,795,45,2023-01-21 10:14,702.32,54.75,Cash,118,Returned
430,881,50,2023-01-17 12:13,745.22,146.88,Credit Card,111,Failed
431,182,16,2023-11-11 12:49,108.88,54.11,Debit Card,58,Delivered
432,962,54,2023-05-04 11:5,358.77,16.3,Credit Card,18,Cancelled
433,656,17,2023-12-31 10:5,280.09,116.75,UPI,111,Delivered
434,694,22,2023-04-27 15:4,497.62,54.91,Cash,103,Delivered
435,30,13,2023-09-20 10:12,543,93.14,UPI,140,Delivered
436,1120,12,2023-05-09 22:42,799.84,138.65,UPI,130,Delivered
437,778,10,2023-01-27 16:51,458.93,86.33,Debit Card,28,Returned
438,444,1,2023-11-10 18:32,486.03,95.66,Debit Card,120,Delivered
439,298,32,2023-01-17 22:13,390.02,96.43,UPI,123,Delivered
440,808,30,2023-04-11 19:55,203.37,91.86,Credit Card,42,Delivered
441,845,8,2023-08-03 20:23,312.33,23.97,Debit Card,3,Delivered
442,1016,21,2023-01-29 15:58,272.89,68.46,Cash,87,Delivered
443,554,22,2023-02-23 20:37,660.85,1.15,UPI,141,Delivered
444,303,18,2023-04-27 17:44,482.07,93.94,Cash,57,Delivered
445,421,2,2023-04-24 16:30,307.34,86.3,Cash,131,Delivered
446,185,48,2023-06-13 10:36,442.37,47.72,Cash,114,Delivered
447,468,44,2023-07-14 13:54,253.21,78.58,UPI,38,Delivered
448,754,9,2023-09-18 13:48,229.59,73.96,Wallet,59,Delivered
449,363,3,2023-01-06 20:9,701.96,37.64,Debit Card,28,Cancelled
450,336,54,2023-08-12 16:47,761.37,43.99,Cash,26,Delivered
451,162,26,2023-05-25 13:43,156.01,114.38,UPI,84,Delivered
452,1184,21,2023-02-10 21:45,635.42,113.36,Wallet,91,Delivered
453,12,30,2023-07-05 15:49,417.32,70.47,UPI,65,Cancelled
454,1097,28,2023-02-21 15:3,372.28,107.63,Debit Card,74,Delivered
455,588,36,2023-05-31 21:44,582.59,67.62,UPI,61,Delivered
456,201,26,2023-04-28 22:30,286.38,127.71,Credit Card,1,Delivered
457,522,34,2023-09-13 21:51,114.41,49.92,Credit Card,32,Delivered
458,505,8,2023-03-08 21:2,249.8,139.09,Cash,141,Delivered
459,788,10,2023-07-25 11:26,229.45,81.34,UPI,17,Delivered
460,1063,48,2023-06-28 22:59,123.83,80.35,UPI,89,Delivered
461,60,55,2023-03-15 10:14,324.92,100.62,Cash,52,Delivered
462,578,43,2023-03-14 13:14,432.16,51.13,Cash,114,Delivered
463,321,50,2023-06-28 17:48,615.08,108.65,Wallet,47,Delivered
464,923,54,2023-09-02 10:6,327.96,48.06,UPI,32,Delivered
465,569,14,2023-11-05 11:11,236.18,59.63,Debit Card,95,Delivered
466,1102,40,2023-10-31 10:58,261.43,101.21,Debit Card,123,Delivered
467,527,55,2023-01-07 21:48,723.82,56.77,Debit Card,107,Delivered
468,524,15,2023-09-16 20:5,243.3,30,Cash,128,Cancelled
469,613,17,2023-12-24 16:42,715.47,130.79,Cash,80,Delivered
470,1180,53,2023-12-13 10:54,412.97,138.32,Cash,89,Delivered
471,125,18,2023-05-26 15:55,754.08,94.01,Debit Card,40,Delivered
472,871,32,2023-03-02 14:25,385.66,121.67,Wallet,28,Delivered
473,280,38,2023-04-25 20:39,224.38,148,Credit Card,81,Delivered
474,917,23,2023-12-10 13:7,484.32,92.22,UPI,31,Delivered
475,622,46,2023-10-04 22:42,511.39,136.32,Credit Card,119,Delivered
476,846,23,2023-01-21 12:30,544.84,53.89,UPI,87,Delivered
477,674,35,2023-09-04 20:45,388.05,105.07,Cash,31,Cancelled
478,1152,39,2023-01-27 18:56,134.02,8.37,Debit Card,4,Delivered
479,314,15,2023-04-07 10:25,538.7,118.35,Credit Card,107,Delivered
480,332,53,2023-10-27 20:30,753.12,124.47,Cash,107,Returned
481,1174,24,2023-07-31 21:16,770.29,60.18,UPI,107,Delivered
482,36,28,2023-05-23 11:49,517.82,95.84,Credit Card,117,Delivered
483,1046,16,2023-12-02 13:7,113.92,128.75,Credit Card,79,Delivered
484,206,16,2023-04-08 18:14,174.23,132.54,Credit Card,23,Failed
485,639,40,2023-01-28 18:1,683.79,15.98,Credit Card,105,Delivered
486,848,39,2023-09-30 19:9,680.82,124.12,Credit Card,116,Delivered
487,440,6,2023-01-09 11:23,762.21,41.14,Cash,55,Delivered
488,729,2,2023-11-14 12:16,494.64,109.1,UPI,144,Delivered
489,1120,54,2023-04-17 10:9,704.67,48.77,UPI,58,Delivered
490,941,13,2023-11-07 21:37,677.42,8.45,Wallet,107,Delivered
491,164,44,2023-04-22 21:58,512.59,31.48,Debit Card,1,Delivered
492,148,47,2023-09-01 11:0,648.55,61.3,Credit Card,127,Failed
493,294,59,2023-01-03 13:9,188,111.18,UPI,94,Delivered
494,195,9,2023-01-21 14:14,547.44,15.11,Debit Card,134,Cancelled
495,663,34,2023-12-09 19:55,767.42,121.94,Debit Card,52,Delivered
496,480,17,2023-05-17 21:38,213.37,149.54,Cash,19,Delivered
497,123,27,2023-01-25 17:41,620.83,118.24,Credit Card,102,Delivered
498,699,29,2023-05-01 19:7,324.55,71.06,Wallet,19,Delivered
499,965,37,2023-06-29 18:47,671.97,85.22,Debit Card,39,Delivered
500,661,43,2023-03-17 18:9,588.05,0.92,Cash,108,Delivered
501,1128,22,2023-01-10 18:25,748.32,31.39,Credit Card,65,Delivered
502,710,51,2023-08-07 21:30,598.35,134.85,UPI,47,Delivered
503,396,24,2023-05-27 20:37,387.22,3.26,Wallet,141,Delivered
504,912,7,2023-05-14 22:46,107.62,135.72,Credit Card,74,Delivered
505,1005,34,2023-05-13 14:1,655.04,16.99,Cash,72,Cancelled
506,1166,48,2023-03-03 16:43,385.93,19.96,Cash,148,Delivered
507,317,12,2023-11-04 12:23,569.44,26.3,Cash,86,Returned
508,681,23,2023-12-06 20:51,173.55,119.91,Cash,9,Cancelled
509,495,15,2023-01-24 10:24,723.68,71.73,Cash,120,Delivered
510,556,33,2023-06-23 16:30,404.96,21.78,Wallet,114,Failed
511,610,57,2023-06-05 11:58,743.78,103.02,Debit Card,1,Delivered
512,109,13,2023-11-16 21:21,594.91,141.1,Debit Card,11,Delivered
513,372,23,2023-02-25 20:4,185.02,85.87,UPI,105,Cancelled
514,855,38,2023-08-08 18:46,505.44,14.81,Debit Card,1,Delivered
515,616,32,2023-04-12 21:14,736.95,8.21,Cash,81,Delivered
516,768,45,2023-08-24 18:50,659.98,119.38,Debit Card,123,Delivered
517,206,50,2023-11-05 11:59,392.59,93.91,Debit Card,51,Delivered
518,847,35,2023-03-18 17:58,768.55,138.4,Cash,17,Cancelled
519,43,1,2023-07-24 13:5,288,82.09,Wallet,103,Delivered
520,865,47,2023-08-18 14:43,362.58,9.36,Cash,107,Delivered
521,785,58,2023-12-30 10:58,624.8,60.55,Debit Card,120,Returned
522,476,45,2023-05-15 19:14,263.03,98.7,Debit Card,112,Delivered
523,83,5,2023-06-26 19:22,460.76,57.73,UPI,23,Cancelled
524,1134,57,2023-11-04 15:40,610.15,149.94,Cash,126,Failed
525,190,13,2023-12-01 14:39,550.78,60.81,UPI,59,Cancelled
526,800,54,2023-01-16 14:17,208.76,81.94,UPI,106,Delivered
527,936,5,2023-10-29 11:54,540.76,33.81,Credit Card,94,Delivered
528,251,60,2023-12-09 12:45,500.9,22.82,UPI,25,Delivered
529,291,32,2023-04-21 10:0,490.49,96.8,Debit Card,145,Delivered
530,326,51,2023-12-27 15:28,678.23,88.29,Debit Card,110,Delivered
531,837,21,2023-08-08 14:44,228.73,0.65,Credit Card,19,Delivered
532,508,24,2023-08-12 15:53,626.1,42.72,Credit Card,82,Delivered
533,731,60,2023-03-06 14:56,632.65,96.54,Cash,46,Delivered
534,72,18,2023-09-17 12:48,605.85,121.84,Credit Card,35,Delivered
535,641,21,2023-10-13 11:18,454.18,46.86,Wallet,23,Delivered
536,940,54,2023-01-20 16:53,376.88,97.12,Debit Card,109,Delivered
537,608,10,2023-09-08 17:24,376.27,39.79,Debit Card,44,Delivered
538,566,24,2023-09-28 15:22,613.67,103.56,Credit Card,9,Delivered
539,54,40,2023-06-29 11:56,448.53,104.69,Credit Card,90,Delivered
540,528,47,2023-11-09 13:43,336.9,19.53,Debit Card,93,Delivered
541,611,21,2023-06-12 19:13,537.83,99.76,Credit Card,42,Delivered
542,193,25,2023-12-13 15:13,685.91,50.04,Cash,147,Delivered
543,58,52,2023-04-09 10:51,143.06,25.89,Credit Card,93,Delivered
544,1135,60,2023-09-14 11:18,780.5,75.05,Credit Card,117,Delivered
545,129,57,2023-06-01 19:3,167.66,67.84,Cash,127,Delivered
546,706,59,2023-06-13 22:57,458.22,116.08,Cash,35,Delivered
547,852,23,2023-05-17 16:15,492.15,12.68,Cash,136,Delivered
548,8,22,2023-08-30 12:51,196.75,118.46,Debit Card,111,Delivered
549,29,4,2023-07-21 17:57,740.92,15.91,Credit Card,43,Returned
550,1136,34,2023-10-05 12:10,430.03,31.12,Cash,45,Delivered
551,947,56,2023-08-22 17:8,200.18,77.38,Cash,134,Delivered
552,131,6,2023-05-23 14:2,598.13,69.48,Debit Card,13,Delivered
553,188,28,2023-01-04 22:43,564.38,148.33,Wallet,11,Delivered
554,709,31,2023-10-04 18:56,774.01,88.42,Credit Card,102,Delivered
555,212,35,2023-10-02 16:47,409.06,49.12,Wallet,135,Delivered
556,276,39,2023-03-27 13:36,287.46,135.02,Wallet,55,Delivered
557,1097,42,2023-01-31 19:17,142,46.83,Cash,19,Delivered
558,243,23,2023-04-17 16:45,613.19,41.07,Debit Card,107,Delivered
559,1126,6,2023-10-03 11:10,532.09,74.16,Credit Card,6,Delivered
560,987,16,2023-03-27 20:43,780.83,136.98,Credit Card,9,Cancelled
561,685,2,2023-03-23 19:33,598.52,106.28,Credit Card,148,Delivered
562,171,24,2023-12-09 10:54,753.21,101.62,Wallet,25,Delivered
563,653,17,2023-03-15 14:0,794.11,108.91,UPI,50,Delivered
564,188,45,2023-09-13 15:38,399.9,98.95,Debit Card,72,Delivered
565,1110,1,2023-05-17 16:16,205.21,113.97,UPI,66,Delivered
566,52,6,2023-12-21 14:51,237.1,28.91,Wallet,57,Delivered
567,111,5,2023-05-26 10:3,322.86,26.59,Cash,22,Delivered
568,877,57,2023-03-28 20:51,456.23,54.32,UPI,56,Delivered
569,1067,45,2023-09-22 17:39,185.69,127.64,UPI,36,Delivered
570,211,60,2023-03-17 10:14,311.2,107.17,Debit Card,68,Delivered
571,858,55,2023-03-30 11:37,315.46,84.97,Wallet,1,Delivered
572,627,50,2023-06-19 14:25,102.86,2.92,Debit Card,48,Delivered
573,1050,29,2023-03-02 17:58,347.92,35.37,Cash,58,Cancelled
574,299,12,2023-03-08 15:21,181.31,120.53,Credit Card,48,Delivered
575,1101,39,2023-01-26 12:43,400.8,36.37,Wallet,99,Delivered
576,924,47,2023-12-30 21:38,237.58,109.54,Cash,126,Delivered
577,137,3,2023-05-03 13:20,675.48,27.7,Cash,114,Delivered
578,1044,48,2023-10-31 19:12,156.37,90.96,UPI,90,Delivered
579,440,1,2023-10-19 17:40,705.96,94.23,Debit Card,113,Delivered
580,211,27,2023-05-26 15:42,506.37,112.79,UPI,107,Failed
581,752,48,2023-01-28 17:28,421.05,65.75,UPI,105,Delivered
582,435,24,2023-08-29 17:57,484.82,94.9,Credit Card,133,Delivered
583,780,44,2023-08-16 22:30,363.28,73.05,Debit Card,18,Delivered
584,439,19,2023-10-30 11:1,189.33,142.1,Credit Card,112,Delivered
585,666,59,2023-12-28 12:29,636.12,78.28,Cash,40,Delivered
586,1066,8,2023-11-24 13:6,749.54,31.44,Credit Card,102,Delivered
587,411,55,2023-07-23 19:18,765.05,100.18,Cash,113,Delivered
588,806,44,2023-12-12 21:14,569.5,82.27,UPI,58,Cancelled
589,610,47,2023-11-30 22:58,387.24,120.57,Credit Card,85,Delivered
590,427,2,2023-05-11 11:28,434.85,26.54,Debit Card,46,Delivered
591,902,30,2023-11-06 15:48,559.88,39.14,Credit Card,72,Delivered
592,942,30,2023-08-08 13:12,676.15,138.24,Cash,33,Delivered
593,742,49,2023-04-01 21:34,362.2,139.5,Wallet,67,Delivered
594,328,39,2023-06-22 22:55,741.75,66.34,Debit Card,113,Delivered
595,52,45,2023-01-02 18:44,326.99,7.16,Cash,84,Delivered
596,376,32,2023-06-17 17:28,471.6,45.98,Wallet,39,Delivered
597,263,1,2023-12-31 13:49,772.95,37.07,Debit Card,71,Delivered
598,267,38,2023-07-13 13:53,756.74,62.2,Wallet,5,Cancelled
599,359,13,2023-07-26 10:31,587.02,47.67,UPI,1,Delivered
600,652,11,2023-11-13 19:0,327.19,124.35,UPI,125,Delivered
601,46,10,2023-04-12 12:50,253.32,0.46,Credit Card,135,Delivered
602,600,48,2023-07-18 22:12,156.1,96.69,Credit Card,113,Delivered
603,720,59,2023-11-17 22:57,596.06,99.64,Credit Card,8,Failed
604,601,26,2023-05-11 17:0,452.42,99.09,Credit Card,108,Delivered
605,381,56,2023-05-18 22:35,500.6,78.09,Wallet,126,Delivered
606,118,55,2023-07-20 13:9,430.67,91.67,Debit Card,126,Delivered
607,116,20,2023-06-17 16:34,438.06,121.57,Debit Card,28,Delivered
608,260,17,2023-11-07 16:41,499.89,117.63,Credit Card,34,Delivered
609,1099,17,2023-12-21 11:14,739.98,5.19,UPI,96,Delivered
610,305,4,2023-11-25 10:38,120.56,4.57,Cash,22,Delivered
611,7,5,2023-11-04 11:14,661.15,125.84,Credit Card,124,Returned
612,366,60,2023-05-26 17:22,373.36,86.21,Credit Card,148,Delivered
613,523,23,2023-05-20 16:20,621.45,143.61,UPI,142,Delivered
614,429,46,2023-09-11 19:7,763.97,64.74,Cash,67,Returned
615,791,52,2023-06-11 11:4,314.4,26.51,Wallet,147,Delivered
616,747,10,2023-08-13 15:3,162.69,70.99,Wallet,78,Delivered
617,367,46,2023-04-17 22:7,262.61,65.48,Cash,39,Delivered
618,313,28,2023-04-13 22:0,255.46,77.58,Cash,99,Delivered
619,538,33,2023-05-14 16:47,619.29,121.19,Wallet,129,Delivered
620,921,43,2023-06-04 13:33,143.3,98.34,Credit Card,19,Delivered
621,1078,26,2023-09-07 18:22,135.65,27.79,Credit Card,15,Delivered
622,865,55,2023-10-31 10:23,585.53,110.17,UPI,1,Cancelled
623,1188,50,2023-11-20 21:36,489.7,88.78,Cash,31,Delivered
624,782,48,2023-01-17 15:9,392.44,86.75,Credit Card,86,Delivered
625,334,29,2023-11-06 11:26,502.76,101.74,Credit Card,50,Delivered
626,798,27,2023-08-22 15:55,614.67,84.59,UPI,20,Delivered
627,348,18,2023-02-21 13:56,172.43,68.63,Cash,105,Delivered
628,273,40,2023-04-22 15:55,487.3,96.06,UPI,43,Delivered
629,963,60,2023-12-26 16:50,677.09,108.56,UPI,5,Delivered
630,720,10,2023-11-10 10:52,353.7,33.87,Wallet,66,Returned
631,500,58,2023-12-31 19:57,634.11,74.56,UPI,140,Delivered
632,1117,42,2023-10-14 11:27,691.79,68.73,Cash,128,Delivered
633,685,5,2023-04-16 22:17,674.65,5.99,Credit Card,71,Cancelled
634,79,10,2023-04-29 20:12,555.25,125.17,Credit Card,66,Delivered
635,622,50,2023-04-25 22:23,602.14,56.61,Wallet,73,Delivered
636,947,21,2023-02-26 22:55,651.37,10.9,Cash,79,Returned
637,358,24,2023-11-06 14:34,613.6,68.68,Credit Card,19,Delivered
638,618,38,2023-10-02 16:12,416.18,24.22,UPI,13,Delivered
639,507,3,2023-11-21 21:13,211.38,105.66,Debit Card,45,Delivered
640,576,40,2023-02-07 15:8,316.81,85.77,Debit Card,6,Delivered
641,244,31,2023-08-29 17:25,245.07,40.52,Debit Card,129,Delivered
642,506,41,2023-08-25 22:4,353.01,142.57,Debit Card,106,Delivered
643,422,37,2023-08-09 15:21,442.53,43.76,UPI,121,Delivered
644,1111,2,2023-06-26 12:27,771.33,83.25,Credit Card,25,Delivered
645,217,2,2023-02-07 20:10,771.62,120.24,Wallet,141,Cancelled
646,1009,39,2023-11-25 15:46,638.71,77.08,UPI,19,Delivered
647,1193,49,2023-06-21 22:5,786.1,144.13,Credit Card,138,Delivered
648,330,42,2023-03-06 18:15,798.61,126.58,Cash,71,Returned
649,650,44,2023-09-01 11:16,719.68,138.15,Credit Card,15,Delivered
650,391,34,2023-05-11 12:36,155.65,55.91,Credit Card,107,Delivered
651,381,42,2023-07-28 16:48,398.23,82.25,Credit Card,126,Delivered
652,742,20,2023-09-01 15:0,473.88,126.02,UPI,136,Failed
653,820,33,2023-11-23 19:46,186.86,135.53,Credit Card,30,Delivered
654,673,4,2023-12-25 12:51,666.04,141.65,Credit Card,98,Cancelled
655,513,45,2023-06-07 20:54,204.08,131.87,Cash,97,Delivered
656,949,44,2023-01-14 22:19,368.33,109.61,Cash,1,Delivered
657,930,11,2023-03-31 20:24,148.24,3.63,Debit Card,16,Delivered
658,913,42,2023-02-10 21:9,467.22,47.24,UPI,114,Returned
659,644,47,2023-01-06 11:33,517.93,19.34,Credit Card,11,Delivered
660,427,5,2023-06-29 18:18,614.62,23.21,Debit Card,86,Delivered
661,502,25,2023-01-06 11:14,337.62,43.64,Debit Card,70,Delivered
662,730,49,2023-09-29 21:20,513.37,11.21,UPI,120,Delivered
663,71,60,2023-07-19 19:9,613.9,36.45,Debit Card,39,Delivered
664,478,37,2023-08-30 19:8,633.42,143.55,Debit Card,131,Delivered
665,457,34,2023-06-05 17:18,311.15,46.79,UPI,1,Delivered
666,189,9,2023-08-13 13:55,147.39,23.96,Wallet,23,Delivered
667,291,6,2023-07-14 19:11,126.33,107.75,Debit Card,115,Delivered
668,920,18,2023-05-31 13:5,637.64,124.28,Cash,145,Delivered
669,292,14,2023-11-05 11:41,369.81,47.11,Debit Card,48,Delivered
670,756,19,2023-01-30 18:26,193.76,41.77,UPI,91,Delivered
671,377,14,2023-06-19 11:39,229.14,36.26,UPI,53,Returned
672,1180,40,2023-12-10 10:16,636.31,58.99,Wallet,61,Delivered
673,508,17,2023-08-16 11:11,519.23,13.08,Wallet,103,Delivered
674,528,60,2023-08-11 10:8,450.98,100.37,Cash,102,Delivered
675,559,35,2023-07-08 12:45,536.11,123.33,Cash,139,Delivered
676,1055,29,2023-02-15 10:1,196.25,99.55,Debit Card,143,Delivered
677,260,42,2023-12-26 14:58,323.33,63.18,Wallet,90,Cancelled
678,421,17,2023-08-19 15:47,361.84,43.34,Cash,118,Delivered
679,304,59,2023-09-29 10:53,320.15,61.42,Debit Card,139,Delivered
680,942,43,2023-12-13 16:51,705.09,63.58,Credit Card,135,Cancelled
681,1063,8,2023-11-24 16:31,506.99,99.9,Debit Card,47,Delivered
682,542,1,2023-08-23 11:37,610.52,139.21,Cash,136,Delivered
683,1090,45,2023-11-06 21:14,265.69,10.59,Debit Card,5,Delivered
684,108,53,2023-08-08 16:37,284.85,143,Credit Card,87,Delivered
685,268,36,2023-09-22 17:45,257.74,136.53,Cash,91,Delivered
686,222,7,2023-11-03 17:33,581.59,17.66,Debit Card,63,Delivered
687,1114,46,2023-07-04 13:30,344.33,27.54,Cash,21,Delivered
688,693,5,2023-04-12 12:34,383.56,46.74,Debit Card,119,Delivered
689,255,24,2023-12-05 20:28,596.39,83.95,UPI,121,Delivered
690,253,28,2023-09-23 21:45,780.26,20.17,Cash,102,Delivered
691,257,43,2023-10-13 21:17,213.31,30.05,Cash,90,Delivered
692,383,17,2023-08-04 18:46,143.87,135.4,Cash,140,Delivered
693,442,37,2023-03-29 19:2,236.39,16.4,Cash,112,Delivered
694,599,20,2023-10-06 20:9,614.47,59.83,Debit Card,139,Delivered
695,1114,3,2023-11-02 13:59,236.24,114.45,Wallet,138,Delivered
696,390,37,2023-09-26 22:37,509.05,133.29,Debit Card,119,Delivered
697,582,26,2023-05-01 19:19,513.22,50.41,Credit Card,16,Cancelled
698,1068,15,2023-05-28 22:13,306.1,24.67,UPI,143,Cancelled
699,598,51,2023-05-16 22:23,148.11,110.55,Debit Card,119,Delivered
700,19,48,2023-03-20 12:0,379.44,115.88,Debit Card,84,Delivered
701,1125,8,2023-08-30 12:39,230.75,147.01,Cash,132,Delivered
702,607,13,2023-09-16 16:25,229.13,20.93,Credit Card,22,Delivered
703,33,48,2023-07-25 19:40,465.81,106.41,Cash,142,Failed
704,862,3,2023-11-07 16:55,571.18,62.59,Cash,94,Delivered
705,155,1,2023-03-21 19:20,152.79,137.19,Wallet,31,Delivered
706,905,9,2023-01-10 18:24,504.82,61.17,UPI,70,Delivered
707,405,31,2023-11-08 15:21,272.34,66.89,Wallet,91,Delivered
708,844,41,2023-04-23 22:47,571.31,19.02,Cash,128,Delivered
709,1185,54,2023-06-24 15:45,667.15,48.14,UPI,11,Delivered
710,747,26,2023-01-04 11:28,664.91,60.13,Debit Card,36,Delivered
711,1141,17,2023-06-20 13:20,358.9,2.63,Credit Card,80,Delivered
712,271,56,2023-09-10 21:20,497.09,65.64,Wallet,24,Cancelled
713,770,34,2023-04-22 14:3,655.59,50.45,Credit Card,113,Delivered
714,172,9,2023-03-06 19:55,142.57,120.58,Cash,42,Delivered
715,274,56,2023-08-31 11:8,523.94,16.07,UPI,21,Delivered
716,259,51,2023-09-04 18:44,685.57,114.03,Debit Card,96,Delivered
717,1159,13,2023-05-26 18:41,360.65,107.1,UPI,51,Delivered
718,422,5,2023-10-24 20:24,418.79,36.27,Credit Card,81,Delivered
